SEQ_EQUIPE;CO_MUNICIPIO;UF;REGIAO;TIPO;CONFORME;PROBLEMAS
2318261;520170;GO;Centro-Oeste;EMAP;True;
2313154;313170;MG;Sudeste;EMAP;True;
1486306;355030;SP;Sudeste;EMAD I;True;
2316129;230120;CE;Nordeste;EMAD II;True;
1502530;353430;SP;Sudeste;EMAD I;True;
2304112;150345;PA;Norte;EMAD I;False;ENFERMEIRO
2304120;150345;PA;Norte;EMAP;True;
1610139;355030;SP;Sudeste;EMAD I;True;
2324784;270320;AL;Nordeste;EMAD II;True;
2324792;270320;AL;Nordeste;EMAP;True;
1679783;280210;SE;Nordeste;EMAD I;True;
97020;230765;CE;Nordeste;EMAD I;False;ENFERMEIRO
2407787;260370;PE;Nordeste;EMAP;True;
2407795;260370;PE;Nordeste;EMAD II;True;
1556134;353430;SP;Sudeste;EMAP;True;
2312484;316860;MG;Sudeste;EMAP;True;
1615718;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
2308622;261160;PE;Nordeste;EMAP;True;
2313200;290470;BA;Nordeste;EMAD II;True;
57975;211020;MA;Nordeste;EMAP;True;
2333244;352590;SP;Sudeste;EMAD I;False;ENFERMEIRO
2333252;352590;SP;Sudeste;EMAD I;False;ENFERMEIRO
2333260;352590;SP;Sudeste;EMAP;True;
2321432;330630;RJ;Sudeste;EMAD I;True;
2321440;330630;RJ;Sudeste;EMAD I;True;
2321459;330630;RJ;Sudeste;EMAP;True;
2323117;230210;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2313855;230240;CE;Nordeste;EMAP;True;
1701010;230440;CE;Nordeste;EMAP;True;
1701053;230440;CE;Nordeste;EMAP;True;
2240521;520790;GO;Centro-Oeste;EMAP;True;
2332361;314070;MG;Sudeste;EMAD II;False;TECNICO_ENFERMAGEM
2332388;314070;MG;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1700685;230440;CE;Nordeste;EMAD I;False;ENFERMEIRO
1701061;230440;CE;Nordeste;EMAP;True;
1701088;230440;CE;Nordeste;EMAP;False;CHS_TOTAL_INSUFICIENTE
2490323;220695;PI;Nordeste;EMAP-R;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2207362;150195;PA;Norte;EMAD II;True;
1988921;353760;SP;Sudeste;EMAD I;True;
2488612;314400;MG;Sudeste;EMAD II;False;MEDICO
2488620;314400;MG;Sudeste;EMAP;True;
1479016;355100;SP;Sudeste;EMAD I;False;ENFERMEIRO
1479075;355100;SP;Sudeste;EMAD I;True;
1479024;355100;SP;Sudeste;EMAD I;True;
1479091;355100;SP;Sudeste;EMAP;True;
2497182;412665;PR;Sul;EMAP-R;True;
2306352;313170;MG;Sudeste;EMAD I;True;
1650327;270880;AL;Nordeste;EMAD II;True;
1650793;270880;AL;Nordeste;EMAP;True;
2447649;291490;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1635581;351500;SP;Sudeste;EMAD I;True;
2496704;220554;PI;Nordeste;EMAP-R;False;POUCAS_CATEGORIAS_NS
2494825;292465;BA;Nordeste;EMAP-R;True;
1511734;355220;SP;Sudeste;EMAD I;True;
1701029;230440;CE;Nordeste;EMAP;True;
1710834;230440;CE;Nordeste;EMAD I;False;ENFERMEIRO
2425017;240580;RN;Nordeste;EMAD II;True;
2487624;280290;SE;Nordeste;EMAD I;True;
1479369;411370;PR;Sul;EMAD I;True;
1479172;411370;PR;Sul;EMAD I;False;ENFERMEIRO
2488469;311610;MG;Sudeste;EMAP-R;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2270447;261070;PE;Nordeste;EMAD I;True;
2455269;292740;BA;Nordeste;EMAD I;True;
2484250;261020;PE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2504154;313150;MG;Sudeste;EMAP-R;False;POUCAS_CATEGORIAS_NS
2321130;510025;MT;Centro-Oeste;EMAD I;True;
1518585;230730;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2489236;430910;RS;Sul;EMAD I;True;
2500299;211130;MA;Nordeste;EMAD I;True;
2503891;312900;MG;Sudeste;EMAP-R;True;
2429209;260030;PE;Nordeste;EMAP;True;
1654985;260790;PE;Nordeste;EMAD I;False;ENFERMEIRO
2402602;354800;SP;Sudeste;EMAD II;True;
2418983;230700;CE;Nordeste;EMAP;True;
2278189;251320;PB;Nordeste;EMAD II;True;
1569929;530010;DF;Centro-Oeste;EMAD I;True;
2272768;521040;GO;Centro-Oeste;EMAD I;True;
2297485;521040;GO;Centro-Oeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1705172;510340;MT;Centro-Oeste;EMAD I;True;
2483653;355150;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
2430924;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
2430932;330455;RJ;Sudeste;EMAD I;True;
2430940;330455;RJ;Sudeste;EMAD I;True;
2430959;330455;RJ;Sudeste;EMAP;True;
1635573;351500;SP;Sudeste;EMAD I;True;
1616234;310170;MG;Sudeste;EMAD I;False;ENFERMEIRO,FISIO_OU_AS
1533207;350550;SP;Sudeste;EMAD I;False;ENFERMEIRO
1533215;350550;SP;Sudeste;EMAP;True;
1562282;431680;RS;Sul;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
1562290;431680;RS;Sul;EMAP;True;
1697005;250680;PB;Nordeste;EMAD II;True;
1540858;352690;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
1560751;352690;SP;Sudeste;EMAP;True;
323691;350950;SP;Sudeste;EMAD I;True;
323675;350950;SP;Sudeste;EMAP;True;
1538098;530010;DF;Centro-Oeste;EMAP;True;
308447;330455;RJ;Sudeste;EMAD I;True;
308439;330455;RJ;Sudeste;EMAP;True;
1475886;330240;RJ;Sudeste;EMAD I;True;
1475916;330240;RJ;Sudeste;EMAP;True;
2278537;330580;RJ;Sudeste;EMAD I;True;
288721;330040;RJ;Sudeste;EMAP;True;
468541;530010;DF;Centro-Oeste;EMAD I;True;
1610546;352440;SP;Sudeste;EMAP;True;
124613;250750;PB;Nordeste;EMAD I;True;
124729;250750;PB;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
124621;250750;PB;Nordeste;EMAP;True;
124699;250750;PB;Nordeste;EMAD I;True;
124605;250750;PB;Nordeste;EMAP;True;
1482963;250750;PB;Nordeste;EMAP;True;
109231;240325;RN;Nordeste;EMAD I;True;
2183927;261380;PE;Nordeste;EMAD II;True;
470902;530010;DF;Centro-Oeste;EMAP;True;
1709658;221110;PI;Nordeste;EMAD I;False;ENFERMEIRO
1715674;221110;PI;Nordeste;EMAP;True;
1620428;250300;PB;Nordeste;EMAP;True;
1620436;250300;PB;Nordeste;EMAD II;True;
1565265;250700;PB;Nordeste;EMAP;True;
1565273;250700;PB;Nordeste;EMAD II;True;
290424;330100;RJ;Sudeste;EMAD I;True;
290416;330100;RJ;Sudeste;EMAP;True;
1483358;353950;SP;Sudeste;EMAD II;True;
1483404;353950;SP;Sudeste;EMAP;True;
458988;520870;GO;Centro-Oeste;EMAP;True;
1678302;270240;AL;Nordeste;EMAP;True;
1699601;311880;MG;Sudeste;EMAD II;True;
1699628;311880;MG;Sudeste;EMAP;True;
329428;351670;SP;Sudeste;EMAD I;False;ENFERMEIRO
329436;351670;SP;Sudeste;EMAP;True;
1674358;230550;CE;Nordeste;EMAD I;True;
323659;350950;SP;Sudeste;EMAD I;False;MEDICO
323640;350950;SP;Sudeste;EMAP;True;
1483188;352240;SP;Sudeste;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
1548727;352440;SP;Sudeste;EMAD I;False;ENFERMEIRO
2242710;261240;PE;Nordeste;EMAP;True;
2227894;261240;PE;Nordeste;EMAD II;True;
1524348;130260;AM;Norte;EMAD I;True;
2241897;521250;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
2258005;310940;MG;Sudeste;EMAP;True;
2255669;290070;BA;Nordeste;EMAD I;True;
2255677;290070;BA;Nordeste;EMAP;True;
2292556;293270;BA;Nordeste;EMAD II;True;
2127431;230100;CE;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1564676;330395;RJ;Sudeste;EMAP;True;
1485695;350660;SP;Sudeste;EMAP;True;
1485652;350660;SP;Sudeste;EMAD II;True;
1656708;270430;AL;Nordeste;EMAD I;False;ENFERMEIRO
1656775;270430;AL;Nordeste;EMAP;True;
1542087;352050;SP;Sudeste;EMAP;True;
365157;355030;SP;Sudeste;EMAD I;True;
1633287;351880;SP;Sudeste;EMAD I;True;
1709488;292110;BA;Nordeste;EMAD II;True;
1709496;292110;BA;Nordeste;EMAP;True;
1524402;420420;SC;Sul;EMAD I;False;ENFERMEIRO
363316;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1710389;430460;RS;Sul;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
2301644;270850;AL;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1585207;260790;PE;Nordeste;EMAD I;False;ENFERMEIRO
1654756;260790;PE;Nordeste;EMAD I;False;ENFERMEIRO
1481843;330510;RJ;Sudeste;EMAD I;True;
2230690;291270;BA;Nordeste;EMAD II;True;
2230712;291270;BA;Nordeste;EMAP;True;
2424428;292220;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2221268;313270;MG;Sudeste;EMAP;True;
2166542;313240;MG;Sudeste;EMAD I;True;
2228556;313250;MG;Sudeste;EMAD II;True;
2238233;150506;PA;Norte;EMAP;True;
2237741;313665;MG;Sudeste;EMAD II;True;
2129140;411770;PR;Sul;EMAP;True;
1974092;411770;PR;Sul;EMAD II;False;TECNICO_ENFERMAGEM
1500562;270800;AL;Nordeste;EMAP;True;
1500554;270800;AL;Nordeste;EMAD I;True;
1526421;411790;PR;Sul;EMAD II;True;
1698230;251660;PB;Nordeste;EMAD II;False;TECNICO_ENFERMAGEM
1698222;251660;PB;Nordeste;EMAP;True;
1479857;330490;RJ;Sudeste;EMAD I;True;
1470272;330490;RJ;Sudeste;EMAD I;True;
1536869;500270;MS;Centro-Oeste;EMAP;True;
1536850;500270;MS;Centro-Oeste;EMAD I;True;
400386;420140;SC;Sul;EMAD I;False;ENFERMEIRO
365149;355030;SP;Sudeste;EMAP;True;
1495771;221060;PI;Nordeste;EMAD II;True;
1497146;221060;PI;Nordeste;EMAP;True;
1705954;270550;AL;Nordeste;EMAP;True;
1475746;330555;RJ;Sudeste;EMAD I;True;
1475754;330555;RJ;Sudeste;EMAP;True;
167029;270470;AL;Nordeste;EMAD I;False;ENFERMEIRO
